date,exchange,hi,lo,avg
2016/6/2,0.3472,3168.824,3151.0654,3159.9447
2016/6/3,0.4095,3201.7492,3162.088,3181.9186
2016/6/6,0.3091,3197.2204,3168.554,3182.8872
2016/6/7,0.2777,3186.6167,3168.1792,3177.39795
2016/6/8,0.3071,3174.9719,3148.3517,3161.6618
2016/6/13,0.3765,3145.6057,3065.7674,3105.68655
2016/6/14,0.2684,3078.7494,3055.6553,3067.20235
2016/6/15,0.3539,3128.6733,3042.2328,3085.45305
2016/6/16,0.3357,3112.4755,3089.4777,3100.9766
2016/6/17,0.3454,3131.0485,3096.0901,3113.5693
2016/6/20,0.257,3118.7254,3089.7127,3104.21905
2016/6/21,0.3553,3155.4927,3097.9402,3126.71645
2016/6/22,0.2686,3134.0608,3096.9919,3115.52635
2016/6/23,0.2736,3129.7207,3102.4811,3116.1009
2016/6/24,0.4222,3130.5391,3033.9651,3082.2521
2016/6/27,0.3351,3120.6405,3064.9664,3092.80345
2016/6/28,0.3701,3139.4301,3099.7012,3119.56565
2016/6/29,0.4172,3158.0762,3139.1325,3148.60435
2016/6/30,0.3201,3163.7205,3148.1987,3155.9596
2016/7/1,0.2882,3170.2583,3148.2948,3159.27655
2016/7/4,0.5354,3210.6016,3134.0233,3172.31245
2016/7/5,0.523,3216.7029,3197.9956,3207.34925
2016/7/6,0.5013,3217.5158,3183.4511,3200.48345
2016/7/7,0.4754,3220.5404,3190.1235,3205.33195
2016/7/8,0.3596,3204.9283,3183.9594,3194.44385
2016/7/11,0.5552,3235.9623,3197.6255,3216.7939
2016/7/12,0.6908,3273.4738,3200.3034,3236.8886
2016/7/13,0.7014,3300.9912,3271.7752,3286.3832
2016/7/14,0.4303,3281.9503,3259.0653,3270.5078
2016/7/15,0.4108,3285.026,3265.2906,3275.1583
2016/7/18,0.441,3281.6375,3251.7659,3266.7017
2016/7/19,0.3553,3264.7303,3226.1987,3245.4645
2016/7/20,0.2906,3254.5076,3232.2568,3243.3822
2016/7/21,0.3437,3271.3739,3238.3034,3254.83865
2016/7/22,0.3438,3253.7694,3220.8937,3237.33155
2016/7/25,0.2806,3243.7902,3218.1419,3230.96605
2016/7/26,0.3239,3269.7457,3228.0075,3248.8766
2016/7/27,0.64,3276.5112,3157.4093,3216.96025
2016/7/28,0.4506,3235.7816,3195.2696,3215.5256
2016/7/29,0.3514,3225.4184,3198.6839,3212.05115
2016/8/1,0.3473,3199.9751,3156.7488,3178.36195
2016/8/2,0.2481,3189.0529,3165.5422,3177.29755
2016/8/3,0.2908,3197.1573,3173.5356,3185.34645
2016/8/4,0.2934,3201.5539,3170.4189,3185.9864
2016/8/5,0.3081,3224.873,3192.8614,3208.8672
2016/8/8,0.3459,3234.4795,3187.2521,3210.8658
2016/8/9,0.3635,3257.3336,3229.1741,3243.25385
2016/8/10,0.3609,3261.8609,3242.7509,3252.3059
2016/8/11,0.4027,3274.0261,3232.6127,3253.3194
2016/8/12,0.463,3294.2337,3231.1366,3262.68515
2016/8/15,0.8782,3417.9147,3302.3776,3360.14615
2016/8/16,0.782,3418.6884,3372.0206,3395.3545
2016/8/17,0.5529,3394.3887,3356.9244,3375.65655
2016/8/18,0.567,3394.7912,3349.6879,3372.23955
2016/8/19,0.4777,3374.045,3341.1922,3357.6186
2016/8/22,0.4289,3372.8331,3335.4695,3354.1513
2016/8/23,0.3692,3359.6477,3324.9603,3342.304
2016/8/24,0.3226,3348.1291,3323.7251,3335.9271
2016/8/25,0.3996,3315.0812,3279.8064,3297.4438
2016/8/26,0.3239,3328.9453,3301.7359,3315.3406
2016/8/29,0.306,3315.0789,3297.0697,3306.0743
2016/8/30,0.3008,3325.1218,3304.5966,3314.8592
2016/8/31,0.3161,3333.9729,3304.6552,3319.31405
2016/9/1,0.3374,3329.3455,3301.2129,3315.2792
2016/9/2,0.3288,3320.4252,3295.7554,3308.0903
2016/9/5,0.3109,3338.4197,3314.6293,3326.5245
2016/9/6,0.3903,3347.9511,3300.1257,3324.0384
2016/9/7,0.4088,3357.3567,3337.7508,3347.55375
2016/9/8,0.2855,3343.395,3328.2264,3335.8107
2016/9/9,0.3281,3344.951,3318.044,3331.4975
2016/9/12,0.4879,3276.7163,3234.573,3255.64465
2016/9/13,0.2667,3269.2224,3246.3857,3257.80405
2016/9/14,0.2796,3254.995,3231.3355,3243.16525
2016/9/19,0.2333,3264.8995,3242.7429,3253.8212
2016/9/20,0.2093,3265.0353,3252.3885,3258.7119
2016/9/21,0.2345,3270.9022,3254.3214,3262.6118
2016/9/22,0.3003,3303.1993,3277.9791,3290.5892
2016/9/23,0.2299,3293.9162,3275.025,3284.4706
2016/9/26,0.2793,3267.6905,3220.2838,3243.98715
2016/9/27,0.2318,3240.7756,3214.4414,3227.6085
2016/9/28,0.1771,3243.647,3227.996,3235.8215
2016/9/29,0.2195,3257.7668,3234.8032,3246.285
2016/9/30,0.1781,3260.9405,3239.0364,3249.98845
2016/10/10,0.3187,3294.6409,3258.9584,3276.79965
2016/10/11,0.3472,3308.0042,3292.8775,3300.44085
2016/10/12,0.2718,3302.561,3289.7532,3296.1571
2016/10/13,0.3215,3307.4091,3292.3974,3299.90325
2016/10/14,0.3258,3306.6859,3285.729,3296.20745
2016/10/17,0.3409,3309.0097,3271.5413,3290.2755
2016/10/18,0.4072,3321.3324,3272.6815,3297.00695
2016/10/19,0.4005,3332.5201,3309.8313,3321.1757
2016/10/20,0.3137,3324.9031,3312.1741,3318.5386
2016/10/21,0.4343,3341.5603,3309.1787,3325.3695
2016/10/24,0.6053,3382.8259,3330.9674,3356.89665
2016/10/25,0.4399,3373.9139,3356.5853,3365.2496
2016/10/26,0.3878,3367.831,3349.5744,3358.7027
2016/10/27,0.3071,3352.3545,3335.1332,3343.74385
2016/10/28,0.3684,3370.7485,3337.2888,3354.01865
2016/10/31,0.2823,3340.4695,3317.3279,3328.8987
2016/11/1,0.2965,3359.3941,3334.4568,3346.92545
2016/11/2,0.3608,3356.3974,3331.3841,3343.89075
2016/11/3,0.4993,3379.9889,3324.8378,3352.41335
2016/11/4,0.4117,3377.6394,3348.4263,3363.03285
2016/11/7,0.3951,3362.7416,3342.3122,3352.5269
2016/11/8,0.408,3383.9174,3361.1292,3372.5233
2016/11/9,0.5503,3373.096,3322.0798,3347.5879
2016/11/10,0.5328,3403.0158,3374.906,3388.9609
2016/11/11,0.7863,3422.6715,3382.8925,3402.782
2016/11/14,0.8435,3452.6159,3408.1392,3430.37755
2016/11/15,0.5322,3434.9216,3415.9948,3425.4582
2016/11/16,0.5134,3435.6366,3419.2435,3427.44005
2016/11/17,0.4808,3437.669,3412.8771,3425.27305
2016/11/18,0.4586,3443.1185,3413.2698,3428.19415
2016/11/21,0.5791,3463.1423,3412.0801,3437.6112
2016/11/22,0.6665,3469.2189,3443.2201,3456.2195
2016/11/23,0.6422,3492.9564,3465.7639,3479.36015
2016/11/24,0.5764,3508.1648,3467.0108,3487.5878
2016/11/25,0.6073,3521.3029,3463.9477,3492.6253
2016/11/28,0.8198,3553.3603,3528.3196,3540.83995
2016/11/29,0.9366,3583.7185,3521.3787,3552.5486
2016/11/30,0.7059,3567.0689,3527.0231,3547.046
2016/12/1,0.7122,3575.97,3543.245,3559.6075
2016/12/2,0.7762,3562.5497,3516.7881,3539.6689
2016/12/5,0.7146,3496.8838,3457.3433,3477.11355
2016/12/6,0.4565,3477.5901,3456.8067,3467.1984
2016/12/7,0.4518,3475.7473,3445.7561,3460.7517
2016/12/8,0.4638,3484.3402,3466.512,3475.4261
2016/12/9,0.5939,3507.9276,3461.7612,3484.8444
2016/12/12,0.7714,3495.8022,3400.793,3448.2976
2016/12/13,0.4984,3416.2147,3370.5956,3393.40515
2016/12/14,0.5103,3412.2795,3378.2656,3395.27255
2016/12/15,0.473,3378.0367,3327.1429,3352.5898
2016/12/16,0.3735,3356.2916,3330.4928,3343.3922
2016/12/19,0.3343,3344.8584,3324.9986,3334.9285
2016/12/20,0.3586,3329.1022,3289.2682,3309.1852
2016/12/21,0.4433,3342.4761,3313.7451,3328.1106
2016/12/22,0.3779,3340.3628,3322.7196,3331.5412
2016/12/23,0.399,3334.8937,3300.8843,3317.889
2016/12/26,0.3677,3322.4212,3267.0481,3294.73465
2016/12/27,0.3091,3330.2324,3315.8318,3323.0321
2016/12/28,0.2825,3320.5467,3293.1737,3306.8602
2016/12/29,0.2866,3312.113,3288.0959,3300.10445
2016/12/30,0.2934,3313.5497,3295.7513,3304.6505
2017/1/3,0.3539,3345.2629,3313.9534,3329.60815
2017/1/4,0.3681,3369.5658,3338.1527,3353.85925
2017/1/5,0.3611,3373.4119,3361.462,3367.43695
2017/1/6,0.3574,3368.8705,3346.8914,3357.88095
2017/1/9,0.3416,3366.2219,3344.3472,3355.28455
2017/1/10,0.342,3370.5051,3354.0878,3362.29645
2017/1/11,0.3716,3366.6315,3334.2978,3350.46465
2017/1/12,0.3315,3343.1279,3315.9629,3329.5454
2017/1/13,0.3435,3338.174,3309.3741,3323.77405
2017/1/16,0.6437,3322.7819,3264.2071,3293.4945
2017/1/17,0.2834,3327.3767,3292.2044,3309.79055
2017/1/18,0.2881,3350.9619,3320.4062,3335.68405
2017/1/19,0.2699,3346.4959,3324.6835,3335.5897
2017/1/20,0.2663,3358.4121,3326.374,3342.39305
2017/1/23,0.3081,3378.7388,3355.8475,3367.29315
2017/1/24,0.2698,3371.32,3355.899,3363.6095
2017/1/25,0.238,3376.4415,3357.2183,3366.8299
2017/1/26,0.2663,3395.8848,3378.2609,3387.07285
2017/2/3,0.2243,3392.4773,3362.5653,3377.5213
2017/2/6,0.2783,3381.3348,3358.7516,3370.0432
2017/2/7,0.259,3376.7099,3354.6251,3365.6675
2017/2/8,0.3063,3383.6859,3347.4302,3365.55805
2017/2/9,0.3963,3406.5888,3379.7872,3393.188
2017/2/10,0.5028,3422.3256,3398.0295,3410.17755
2017/2/13,0.488,3439.5432,3416.8746,3428.2089
2017/2/14,0.3866,3440.6748,3424.4028,3432.5388
2017/2/15,0.5204,3448.0322,3417.0811,3432.55665
2017/2/16,0.4415,3440.9331,3418.3514,3429.64225
2017/2/17,0.4673,3457.5562,3419.6143,3438.58525
2017/2/20,0.5406,3472.6035,3421.6434,3447.12345
2017/2/21,0.4682,3490.0855,3472.017,3481.05125
2017/2/22,0.4191,3489.946,3473.524,3481.735
2017/2/23,0.4058,3492.9616,3460.118,3476.5398
2017/2/24,0.3894,3473.8517,3455.2514,3464.55155
2017/2/27,0.4013,3472.8356,3441.3938,3457.1147
2017/2/28,0.3059,3460.9089,3441.3589,3451.1339
2017/3/1,0.4199,3472.6962,3449.109,3460.9026
2017/3/2,0.3656,3468.471,3434.001,3451.236
2017/3/3,0.3294,3428.8824,3412.8312,3420.8568
2017/3/6,0.3378,3449.0342,3425.9041,3437.46915
2017/3/7,0.3265,3454.0386,3440.0574,3447.048
2017/3/8,0.3234,3457.0351,3441.2575,3449.1463
2017/3/9,0.3437,3443.0455,3414.6782,3428.86185
2017/3/10,0.2845,3436.2388,3423.9369,3430.08785
2017/3/13,0.3726,3458.098,3412.6879,3435.39295
2017/3/14,0.3132,3465.3915,3448.9034,3457.14745
2017/3/15,0.3215,3463.9191,3445.2676,3454.59335
2017/3/16,0.4321,3492.1267,3472.2694,3482.19805
2017/3/17,0.4217,3488.4969,3441.4685,3464.9827
2017/3/20,0.3604,3454.063,3429.8254,3441.9442
2017/3/21,0.3563,3466.7026,3445.6416,3456.1721
2017/3/22,0.4263,3464.3328,3433.4994,3448.9161
2017/3/23,0.3831,3470.8164,3435.6912,3453.2538
2017/3/24,0.5104,3499.3179,3461.1108,3480.21435
2017/3/27,0.4346,3505.9789,3474.5206,3490.24975
2017/3/28,0.3419,3482.2923,3461.4678,3471.88005
2017/3/29,0.4258,3483.0571,3455.5529,3469.305
2017/3/30,0.4726,3467.3049,3422.366,3444.83545
2017/3/31,0.3719,3456.3051,3430.8197,3443.5624
2017/4/5,0.5824,3504.5379,3475.1486,3489.84325
2017/4/6,0.5555,3517.7779,3495.7246,3506.75125
2017/4/7,0.5698,3526.815,3506.3885,3516.60175
2017/4/10,0.574,3522.7955,3502.0826,3512.43905
2017/4/11,0.6713,3520.1315,3466.139,3493.13525
2017/4/12,0.7354,3523.0975,3497.9991,3510.5483
2017/4/13,0.5257,3518.4385,3496.5699,3507.5042
2017/4/14,0.5479,3517.4664,3476.9468,3497.2066
2017/4/17,0.4737,3480.5696,3453.6759,3467.12275
2017/4/18,0.4483,3489.0845,3462.6297,3475.8571
2017/4/19,0.4903,3459.3524,3418.514,3438.9332
2017/4/20,0.4612,3465.6088,3440.7151,3453.16195
2017/4/21,0.4218,3475.5622,3449.5421,3462.55215
2017/4/24,0.4632,3458.2279,3403.9792,3431.10355
2017/4/25,0.3798,3449.6716,3422.6521,3436.16185
2017/4/26,0.452,3466.5651,3439.1505,3452.8578
2017/4/27,0.4978,3449.2723,3399.5392,3424.40575
2017/4/28,0.4101,3439.904,3417.2375,3428.57075
2017/5/2,0.3745,3436.3064,3418.6652,3427.4858
2017/5/3,0.3699,3432.2248,3403.0782,3417.6515
2017/5/4,0.4176,3421.3953,3391.277,3406.33615
2017/5/5,0.4435,3395.4532,3366.5568,3381.005
2017/5/8,0.4994,3374.1571,3339.5743,3356.8657
2017/5/9,0.3098,3358.0463,3327.5901,3342.8182
2017/5/10,0.3716,3369.4345,3336.003,3352.71875
2017/5/11,0.4406,3359.6003,3312.8921,3336.2462
2017/5/12,0.3766,3387.2677,3349.1671,3368.2174
2017/5/15,0.3346,3406.581,3391.5881,3399.08455
2017/5/16,0.424,3428.8531,3373.552,3401.20255
2017/5/17,0.4017,3433.9695,3408.1541,3421.0618
2017/5/18,0.3454,3409.9319,3383.935,3396.93345
2017/5/19,0.2876,3405.9448,3392.3776,3399.1612
2017/5/22,0.3724,3424.1776,3391.1748,3407.6762
2017/5/23,0.4702,3434.7662,3401.5338,3418.15
2017/5/24,0.336,3424.1669,3383.8922,3404.02955
2017/5/25,0.5257,3490.4176,3413.2246,3451.8211
2017/5/26,0.414,3498.3148,3473.04,3485.6774
2017/5/31,0.4201,3515.0812,3474.9215,3495.00135
2017/6/1,0.4121,3499.8142,3476.4283,3488.12125
2017/6/2,0.3304,3498.1189,3470.2017,3484.1603
2017/6/5,0.3187,3484.1244,3462.3144,3473.2194
2017/6/6,0.256,3492.8816,3460.4534,3476.6675
2017/6/7,0.4168,3537.0947,3491.1328,3514.11375
2017/6/8,0.3602,3562.2724,3528.179,3545.2257
2017/6/9,0.4037,3590.8872,3560.6336,3575.7604
2017/6/12,0.3636,3603.6901,3565.9012,3584.79565
2017/6/13,0.3022,3584.4094,3559.2134,3571.8114
2017/6/14,0.3369,3571.2483,3530.274,3550.76115
2017/6/15,0.3321,3542.2796,3508.9461,3525.61285
2017/6/16,0.3073,3536.1401,3514.3892,3525.26465
2017/6/19,0.3205,3554.91,3520.0602,3537.4851
2017/6/20,0.3232,3563.6964,3539.5149,3551.60565
2017/6/21,0.3527,3587.9863,3545.5666,3566.77645
2017/6/22,0.544,3635.5273,3581.3375,3608.4324
2017/6/23,0.422,3623.2352,3569.3225,3596.27885
2017/6/26,0.5404,3671.9435,3627.0208,3649.48215
2017/6/27,0.3916,3676.5328,3648.7635,3662.64815
2017/6/28,0.393,3672.1887,3644.0268,3658.10775
2017/6/29,0.3435,3669.1345,3644.7331,3656.9338
2017/6/30,0.3267,3669.7584,3646.2272,3657.9928
2017/7/3,0.3557,3667.5957,3633.7825,3650.6891
2017/7/4,0.3807,3646.8455,3611.6911,3629.2683
2017/7/5,0.3533,3660.7291,3610.4586,3635.59385
2017/7/6,0.4095,3666.7745,3629.56,3648.16725
2017/7/7,0.4149,3657.1131,3631.8702,3644.49165
2017/7/10,0.4823,3667.8455,3641.5277,3654.6866
2017/7/11,0.4747,3701.2087,3645.9946,3673.60165
2017/7/12,0.4888,3691.5814,3640.5893,3666.08535
2017/7/13,0.5017,3690.4832,3652.5658,3671.5245
2017/7/14,0.4213,3703.094,3672.7425,3687.91825
2017/7/17,0.7138,3716.47,3621.3652,3668.9176
2017/7/18,0.4972,3667.5408,3622.0414,3644.7911
2017/7/19,0.7273,3731.0468,3658.2035,3694.62515
2017/7/20,0.5676,3750.1938,3723.0689,3736.63135
2017/7/21,0.4697,3751.6947,3722.0656,3736.88015
2017/7/24,0.5371,3755.1902,3719.8488,3737.5195
2017/7/25,0.4845,3752.1559,3713.2766,3732.71625
2017/7/26,0.5428,3738.5316,3684.1819,3711.35675
2017/7/27,0.5772,3716.6888,3672.4971,3694.59295
2017/7/28,0.4435,3725.5378,3696.7776,3711.1577
2017/7/31,0.5909,3746.5207,3713.655,3730.08785
2017/8/1,0.6071,3770.4043,3737.0954,3753.74985
2017/8/2,0.6845,3784.3511,3759.2764,3771.81375
2017/8/3,0.5806,3766.3452,3718.4351,3742.39015
2017/8/4,0.6255,3738.7312,3707.003,3722.8671
2017/8/7,0.4935,3730.7774,3689.9552,3710.3663
2017/8/8,0.5447,3737.3344,3718.8116,3728.073
2017/8/9,0.4949,3738.999,3713.5668,3726.2829
2017/8/10,0.5163,3746.8614,3688.1766,3717.519
2017/8/11,0.5969,3700.4944,3645.0945,3672.79445
2017/8/14,0.4577,3698.3663,3651.3754,3674.87085
2017/8/15,0.4224,3719.2931,3692.2802,3705.78665
2017/8/16,0.4131,3707.144,3679.7338,3693.4389
2017/8/17,0.431,3722.6239,3704.4126,3713.51825
2017/8/18,0.383,3733.4914,3700.4112,3716.9513
2017/8/21,0.3979,3744.2631,3728.6157,3736.4394
2017/8/22,0.3979,3758.2924,3734.5556,3746.424
2017/8/23,0.4164,3772.4568,3741.7204,3757.0886
2017/8/24,0.3567,3765.7082,3729.0876,3747.3979
2017/8/25,0.5151,3795.9693,3736.2916,3766.13045
2017/8/28,0.7353,3866.9422,3805.6567,3836.29945
2017/8/29,0.5081,3847.9303,3825.7597,3836.845
2017/8/30,0.5602,3854.7062,3827.8607,3841.28345
2017/8/31,0.5269,3840.199,3800.8861,3820.54255
2017/9/1,0.6288,3843.6176,3818.1586,3830.8881
2017/9/4,0.5927,3847.0906,3813.5537,3830.32215
2017/9/5,0.4952,3865.2938,3841.9514,3853.6226
2017/9/6,0.5197,3858.2481,3831.3835,3844.8158
2017/9/7,0.49,3858.1617,3828.835,3843.49835
2017/9/8,0.4194,3843.0186,3813.9833,3828.50095
2017/9/11,0.4899,3850.7409,3817.5108,3834.12585
2017/9/12,0.5702,3849.3885,3822.0037,3835.6961
2017/9/13,0.3773,3847.7841,3822.9441,3835.3641
2017/9/14,0.4562,3854.4931,3820.0876,3837.29035
2017/9/15,0.4841,3843.297,3818.5234,3830.9102
2017/9/18,0.4663,3862.3589,3832.9626,3847.66075
2017/9/19,0.4446,3857.303,3820.2885,3838.79575
2017/9/20,0.3999,3850.9426,3827.8858,3839.4142
2017/9/21,0.4393,3860.7977,3837.384,3849.09085
2017/9/22,0.3978,3842.252,3816.8225,3829.53725
2017/9/25,0.4109,3835.3894,3811.1192,3823.2543
2017/9/26,0.3236,3821.6928,3808.3827,3815.03775
2017/9/27,0.3385,3832.566,3818.8147,3825.69035
2017/9/28,0.3697,3827.3308,3813.7532,3820.542
2017/9/29,0.3688,3852.2236,3825.2021,3838.71285
2017/10/9,0.5354,3918.8391,3876.0322,3897.43565
2017/10/10,0.4445,3900.7418,3855.4666,3878.1042
2017/10/11,0.4125,3913.0695,3885.497,3899.28325
2017/10/12,0.3727,3917.4435,3897.5472,3907.49535
2017/10/13,0.3561,3927.1744,3908.8885,3918.03145
2017/10/16,0.4794,3947.4239,3913.3224,3930.37315
2017/10/17,0.3248,3924.6141,3900.4758,3912.54495
2017/10/18,0.3988,3944.4106,3914.8152,3929.6129
2017/10/19,0.4207,3944.0349,3923.6455,3933.8402
2017/10/20,0.2882,3928.9607,3910.1974,3919.57905
2017/10/23,0.3218,3936.2729,3920.6562,3928.46455
2017/10/24,0.3675,3959.4951,3922.0288,3940.76195
2017/10/25,0.3483,3978.0893,3954.0011,3966.0452
2017/10/26,0.513,4013.5988,3973.5535,3993.57615
2017/10/27,0.5,4024.4645,3991.354,4007.90925
2017/10/30,0.6213,4033.3394,3960.2698,3996.8046
2017/10/31,0.431,4009.2828,3983.2565,3996.26965
2017/11/1,0.5148,4032.4581,3991.3235,4011.8908
2017/11/2,0.4978,3999.2262,3971.3761,3985.30115
2017/11/3,0.5108,3999.3373,3963.0263,3981.1818
2017/11/6,0.482,4021.6382,3975.4069,3998.52255
2017/11/7,0.6005,4064.2178,4021.3639,4042.79085
2017/11/8,0.5954,4089.1457,4040.5772,4064.86145
2017/11/9,0.4779,4076.6102,4038.4004,4057.5053
2017/11/10,0.5598,4116.7142,4067.657,4092.1856
2017/11/13,0.5978,4137.6455,4115.5507,4126.5981
2017/11/14,0.5654,4133.5462,4086.8903,4110.21825
2017/11/15,0.4762,4102.8071,4055.7167,4079.2619
2017/11/16,0.4786,4107.617,4062.2734,4084.9452
2017/11/17,0.7562,4122.3756,4081.3723,4101.87395
2017/11/20,0.5419,4144.5144,4060.9636,4102.739
2017/11/21,0.711,4220.2636,4129.9783,4175.12095
2017/11/22,0.7352,4260.6395,4191.145,4225.89225
2017/11/23,0.7023,4214.1895,4086.9018,4150.54565
2017/11/24,0.5159,4116.5942,4057.4894,4087.0418
2017/11/27,0.5655,4088.9318,4037.1457,4063.03875
2017/11/28,0.4023,4056.4753,4010.2955,4033.3854
2017/11/29,0.491,4069.2418,4004.687,4036.9644
2017/11/30,0.4257,4052.797,3988.0018,4020.3994
2017/12/1,0.3839,4027.1064,3984.3776,4005.742
2017/12/4,0.4046,4032.9859,3982.3182,4007.65205
2017/12/5,0.6074,4045.9331,4006.5432,4026.23815
2017/12/6,0.4305,4031.7533,3964.8087,3998.281
2017/12/7,0.3555,4017.9465,3955.9939,3986.9702
2017/12/8,0.3517,4014.1387,3955.44,3984.78935
2017/12/11,0.3802,4069.4997,4005.2687,4037.3842
2017/12/12,0.33,4070.1503,4015.4546,4042.80245
2017/12/13,0.3034,4052.6878,4004.7436,4028.7157
2017/12/14,0.316,4057.6245,4013.8546,4035.73955
2017/12/15,0.3484,4020.2668,3974.9277,3997.59725
2017/12/18,0.3046,4008.0688,3967.9343,3988.00155
2017/12/19,0.3033,4035.6296,3985.8233,4010.72645
2017/12/20,0.3545,4044.8485,4015.6285,4030.2385
2017/12/21,0.3788,4080.781,4014.6526,4047.7168
2017/12/22,0.2874,4076.8028,4048.4913,4062.64705
2017/12/25,0.3596,4086.9342,4026.4496,4056.6919
2017/12/26,0.3564,4056.8554,4015.2996,4036.0775
2017/12/27,0.4112,4047.7366,3986.7385,4017.23755
2017/12/28,0.4636,4036.6975,3980.2358,4008.46665
2017/12/29,0.3529,4043.14,4012.8749,4028.00745
2018/1/2,0.571,4087.7789,4045.2086,4066.49375
2018/1/3,0.5898,4140.0543,4088.7302,4114.39225
2018/1/4,0.5226,4137.642,4105.8858,4121.7639
2018/1/5,0.5788,4151.2818,4123.2817,4137.28175
2018/1/8,0.6749,4166.3182,4127.3081,4146.81315
2018/1/9,0.5397,4191.2843,4153.5021,4172.3932
2018/1/10,0.5866,4211.0549,4175.1355,4193.0952
2018/1/11,0.4719,4211.799,4181.9572,4196.8781
2018/1/12,0.4322,4227.3923,4199.0251,4213.2087
2018/1/15,0.6634,4262.9314,4216.3585,4239.64495
2018/1/16,0.6268,4260.2118,4213.1275,4236.66965
2018/1/17,0.8318,4283.3449,4230.5367,4256.9408
2018/1/18,0.6677,4292.6372,4246.684,4269.6606
2018/1/19,0.813,4316.5714,4269.6167,4293.09405
2018/1/22,0.6773,4338.4832,4275.8977,4307.19045
2018/1/23,0.7826,4383.5722,4346.7925,4365.18235
2018/1/24,0.852,4397.8196,4349.0865,4373.45305
2018/1/25,0.7573,4392.1963,4336.2386,4364.21745
2018/1/26,0.6869,4403.3375,4351.4871,4377.4123
2018/1/29,0.7406,4395.9053,4287.1124,4341.50885
2018/1/30,0.5388,4308.5115,4251.5706,4280.04105
2018/1/31,0.5628,4287.8576,4232.7727,4260.31515
2018/2/1,0.7364,4287.3888,4214.2909,4250.83985
2018/2/2,0.5661,4271.7647,4181.7793,4226.772
2018/2/5,0.6253,4274.1464,4200.1409,4237.14365
2018/2/6,0.8329,4211.5234,4131.5562,4171.5398
2018/2/7,0.7872,4212.5677,4048.4228,4130.49525
2018/2/8,0.6171,4071.6653,3974.6779,4023.1716
2018/2/9,0.7995,3911.2917,3759.1463,3835.219
2018/2/12,0.4502,3907.843,3828.0697,3867.95635
2018/2/13,0.4362,3986.9807,3925.5955,3956.2881
2018/2/14,0.2734,3971.4041,3923.1267,3947.2654
2018/2/22,0.4064,4058.7878,4009.9202,4034.354
2018/2/23,0.382,4085.2008,4035.2319,4060.21635
2018/2/26,0.5286,4128.7435,4048.9834,4088.86345
2018/2/27,0.4828,4120.8712,4051.8054,4086.3383
2018/2/28,0.4191,4051.7124,3991.7063,4021.70935
2018/3/1,0.4224,4061.0328,3986.8947,4023.96375
2018/3/2,0.3686,4044.4183,4006.9435,4025.6809
2018/3/5,0.3371,4042.8346,3995.8715,4019.35305
2018/3/6,0.5319,4067.5525,3998.9317,4033.2421
2018/3/7,0.4099,4089.6964,4027.9363,4058.81635
2018/3/8,0.3494,4078.2263,4029.7144,4053.97035
2018/3/9,0.4358,4110.6738,4076.4537,4093.56375
2018/3/12,0.5399,4139.5259,4112.7658,4126.14585
2018/3/13,0.4282,4130.2829,4087.5629,4108.9229
2018/3/14,0.3794,4089.0942,4066.4896,4077.7919
2018/3/15,0.3378,4098.989,4058.7058,4078.8474
2018/3/16,0.3255,4110.0451,4055.822,4082.93355
2018/3/19,0.3124,4074.518,4033.5216,4054.0198
2018/3/20,0.309,4080.1925,4040.308,4060.25025
2018/3/21,0.3741,4110.1158,4046.2408,4078.1783
2018/3/22,0.3415,4072.3771,4003.721,4038.04905
2018/3/23,0.6897,3928.5114,3834.9373,3881.72435
2018/3/26,0.4409,3883.901,3829.9155,3856.90825
2018/3/27,0.4354,3936.778,3881.8726,3909.3253
2018/3/28,0.3886,3907.2811,3835.8825,3871.5818
2018/3/29,0.4465,3913.9578,3794.2617,3854.10975
2018/3/30,0.3733,3915.3473,3879.2128,3897.28005
2018/4/2,0.4256,3937.0183,3882.8856,3909.95195
2018/4/3,0.3641,3878.1504,3839.9333,3859.04185
2018/4/4,0.3396,3898.6126,3852.4958,3875.5542
2018/4/9,0.3219,3870.6736,3827.4133,3849.04345
2018/4/10,0.4063,3927.4247,3851.7957,3889.6102
2018/4/11,0.4281,3958.7071,3924.9603,3941.8337
2018/4/12,0.3163,3937.7837,3896.1789,3916.9813
2018/4/13,0.2736,3929.952,3866.186,3898.069
2018/4/16,0.3794,3869.156,3789.6121,3829.38405
2018/4/17,0.3465,3822.6264,3745.4442,3784.0353
2018/4/18,0.4078,3789.6591,3708.1068,3748.88295
2018/4/19,0.3787,3824.0321,3767.7974,3795.91475
2018/4/20,0.3793,3815.444,3750.1033,3782.77365
2018/4/23,0.3452,3787.3951,3735.1842,3761.28965
2018/4/24,0.4363,3854.4292,3769.8787,3812.15395
